product_name,brand,manufacturer,fulfilled_by,category,subcategory,product_code,pack_quantity,pack_uom,pack_size,mrp,dlp_price_inclusive_tax,specifications,application,description,source_product_url,source_image_url
"CNG GOLD PLUS","Pensol","PENSOL INDUSTRIES LIMITED","Hind Motors","CNG Engine Oils","CNG GOLD PLUS","","2","L","2 L","","","Viscosity Grade: SAE 20W-50 | Specification: API SN","","PENSOL CNG GOLD PLUS is a synthetic technology engine oil specially developed for engines in new generation auto rickshaws running on environment friendly CNG and LPG fuels. This oil has a been blended with a special additive which provides excellent protection to engines against wear, deposits and provides outstanding engine cleanliness.","https://pensol.com/CNG_GOLD_PLUS.html","https://pensol.com/img/cng_gold_plus.jpg"
"CNG GOLD PLUS","Pensol","PENSOL INDUSTRIES LIMITED","Hind Motors","CNG Engine Oils","CNG GOLD PLUS","","55","L","55 L","","","Viscosity Grade: SAE 20W-50 | Specification: API SN","","PENSOL CNG GOLD PLUS is a synthetic technology engine oil specially developed for engines in new generation auto rickshaws running on environment friendly CNG and LPG fuels. This oil has a been blended with a special additive which provides excellent protection to engines against wear, deposits and provides outstanding engine cleanliness.","https://pensol.com/CNG_GOLD_PLUS.html","https://pensol.com/img/cng_gold_plus.jpg"
"CNG GOLD PLUS","Pensol","PENSOL INDUSTRIES LIMITED","Hind Motors","CNG Engine Oils","CNG GOLD PLUS","","210","L","210 L","","","Viscosity Grade: SAE 20W-50 | Specification: API SN","","PENSOL CNG GOLD PLUS is a synthetic technology engine oil specially developed for engines in new generation auto rickshaws running on environment friendly CNG and LPG fuels. This oil has a been blended with a special additive which provides excellent protection to engines against wear, deposits and provides outstanding engine cleanliness.","https://pensol.com/CNG_GOLD_PLUS.html","https://pensol.com/img/cng_gold_plus.jpg"
"CNG GOLD","Pensol","PENSOL INDUSTRIES LIMITED","Hind Motors","CNG Engine Oils","CNG GOLD","","500","ml","500 ml","","","Viscosity Grade: SAE 20W-50 | Specification: API SL","","PENSOL CNG GOLD is specially developed for engines in buses, taxis, cars and auto rickshaws running on environment friendly CNG and LPG fuels. This oil has a unique formulation containing additives such as detergent dispersant, anti-wear, anti-rust and anti-oxidation ensures complete engine protection.","https://pensol.com/CNG_GOLD.html","https://pensol.com/img/cng_gold.jpg"
"CNG GOLD","Pensol","PENSOL INDUSTRIES LIMITED","Hind Motors","CNG Engine Oils","CNG GOLD","","1","L","1 L","","","Viscosity Grade: SAE 20W-50 | Specification: API SL","","PENSOL CNG GOLD is specially developed for engines in buses, taxis, cars and auto rickshaws running on environment friendly CNG and LPG fuels. This oil has a unique formulation containing additives such as detergent dispersant, anti-wear, anti-rust and anti-oxidation ensures complete engine protection.","https://pensol.com/CNG_GOLD.html","https://pensol.com/img/cng_gold.jpg"
"CNG GOLD","Pensol","PENSOL INDUSTRIES LIMITED","Hind Motors","CNG Engine Oils","CNG GOLD","","1.2","L","1.2 L","","","Viscosity Grade: SAE 20W-50 | Specification: API SL","","PENSOL CNG GOLD is specially developed for engines in buses, taxis, cars and auto rickshaws running on environment friendly CNG and LPG fuels. This oil has a unique formulation containing additives such as detergent dispersant, anti-wear, anti-rust and anti-oxidation ensures complete engine protection.","https://pensol.com/CNG_GOLD.html","https://pensol.com/img/cng_gold.jpg"
"CNG GOLD","Pensol","PENSOL INDUSTRIES LIMITED","Hind Motors","CNG Engine Oils","CNG GOLD","","3","L","3 L","","","Viscosity Grade: SAE 20W-50 | Specification: API SL","","PENSOL CNG GOLD is specially developed for engines in buses, taxis, cars and auto rickshaws running on environment friendly CNG and LPG fuels. This oil has a unique formulation containing additives such as detergent dispersant, anti-wear, anti-rust and anti-oxidation ensures complete engine protection.","https://pensol.com/CNG_GOLD.html","https://pensol.com/img/cng_gold.jpg"
"CNG GOLD","Pensol","PENSOL INDUSTRIES LIMITED","Hind Motors","CNG Engine Oils","CNG GOLD","","5","L","5 L","","","Viscosity Grade: SAE 20W-50 | Specification: API SL","","PENSOL CNG GOLD is specially developed for engines in buses, taxis, cars and auto rickshaws running on environment friendly CNG and LPG fuels. This oil has a unique formulation containing additives such as detergent dispersant, anti-wear, anti-rust and anti-oxidation ensures complete engine protection.","https://pensol.com/CNG_GOLD.html","https://pensol.com/img/cng_gold.jpg"
"CNG GOLD","Pensol","PENSOL INDUSTRIES LIMITED","Hind Motors","CNG Engine Oils","CNG GOLD","","20","L","20 L","","","Viscosity Grade: SAE 20W-50 | Specification: API SL","","PENSOL CNG GOLD is specially developed for engines in buses, taxis, cars and auto rickshaws running on environment friendly CNG and LPG fuels. This oil has a unique formulation containing additives such as detergent dispersant, anti-wear, anti-rust and anti-oxidation ensures complete engine protection.","https://pensol.com/CNG_GOLD.html","https://pensol.com/img/cng_gold.jpg"
"CNG GOLD","Pensol","PENSOL INDUSTRIES LIMITED","Hind Motors","CNG Engine Oils","CNG GOLD","","55","L","55 L","","","Viscosity Grade: SAE 20W-50 | Specification: API SL","","PENSOL CNG GOLD is specially developed for engines in buses, taxis, cars and auto rickshaws running on environment friendly CNG and LPG fuels. This oil has a unique formulation containing additives such as detergent dispersant, anti-wear, anti-rust and anti-oxidation ensures complete engine protection.","https://pensol.com/CNG_GOLD.html","https://pensol.com/img/cng_gold.jpg"
"CNG GOLD","Pensol","PENSOL INDUSTRIES LIMITED","Hind Motors","CNG Engine Oils","CNG GOLD","","210","L","210 L","","","Viscosity Grade: SAE 20W-50 | Specification: API SL","","PENSOL CNG GOLD is specially developed for engines in buses, taxis, cars and auto rickshaws running on environment friendly CNG and LPG fuels. This oil has a unique formulation containing additives such as detergent dispersant, anti-wear, anti-rust and anti-oxidation ensures complete engine protection.","https://pensol.com/CNG_GOLD.html","https://pensol.com/img/cng_gold.jpg"
"AGRI - 1","Pensol","PENSOL INDUSTRIES LIMITED","Hind Motors","Agriculture & Tractor Oils","AGRI - 1","","3.5","L","3.5 L","","","","","PENSOL AGRI-1 is a is specially formulated engine oil for all kind of agricultural diesel pump sets. This oil is blended from highly refined base stocks and performance additives, and offers excellent protection of engine components.","https://pensol.com/AGRI_1.html","https://pensol.com/img/agri_1.jpg"
"AGRI - 1","Pensol","PENSOL INDUSTRIES LIMITED","Hind Motors","Agriculture & Tractor Oils","AGRI - 1","","10","L","10 L","","","","","PENSOL AGRI-1 is a is specially formulated engine oil for all kind of agricultural diesel pump sets. This oil is blended from highly refined base stocks and performance additives, and offers excellent protection of engine components.","https://pensol.com/AGRI_1.html","https://pensol.com/img/agri_1.jpg"
"AGRI - 1","Pensol","PENSOL INDUSTRIES LIMITED","Hind Motors","Agriculture & Tractor Oils","AGRI - 1","","55","L","55 L","","","","","PENSOL AGRI-1 is a is specially formulated engine oil for all kind of agricultural diesel pump sets. This oil is blended from highly refined base stocks and performance additives, and offers excellent protection of engine components.","https://pensol.com/AGRI_1.html","https://pensol.com/img/agri_1.jpg"
"AGRI - 1","Pensol","PENSOL INDUSTRIES LIMITED","Hind Motors","Agriculture & Tractor Oils","AGRI - 1","","210","L","210 L","","","","","PENSOL AGRI-1 is a is specially formulated engine oil for all kind of agricultural diesel pump sets. This oil is blended from highly refined base stocks and performance additives, and offers excellent protection of engine components.","https://pensol.com/AGRI_1.html","https://pensol.com/img/agri_1.jpg"
"TSO","Pensol","PENSOL INDUSTRIES LIMITED","Hind Motors","Agriculture & Tractor Oils","TSO","","7.5","L","7.5 L","","","Viscosity Grade: SAE 15W-40 | Specification: API CH-4","","PENSOL TSO is high quality diesel engine oil specially developed for use in farm tractors. This oil has new advanced formulation with WDH technology (Less Wear / Deposit / Heat Resistant).","https://pensol.com/TSO.html","https://pensol.com/img/tso.jpg"
"TSO","Pensol","PENSOL INDUSTRIES LIMITED","Hind Motors","Agriculture & Tractor Oils","TSO","","8.5","L","8.5 L","","","Viscosity Grade: SAE 15W-40 | Specification: API CH-4","","PENSOL TSO is high quality diesel engine oil specially developed for use in farm tractors. This oil has new advanced formulation with WDH technology (Less Wear / Deposit / Heat Resistant).","https://pensol.com/TSO.html","https://pensol.com/img/tso.jpg"
"TSO","Pensol","PENSOL INDUSTRIES LIMITED","Hind Motors","Agriculture & Tractor Oils","TSO","","10","L","10 L","","","Viscosity Grade: SAE 15W-40 | Specification: API CH-4","","PENSOL TSO is high quality diesel engine oil specially developed for use in farm tractors. This oil has new advanced formulation with WDH technology (Less Wear / Deposit / Heat Resistant).","https://pensol.com/TSO.html","https://pensol.com/img/tso.jpg"
"TSO","Pensol","PENSOL INDUSTRIES LIMITED","Hind Motors","Agriculture & Tractor Oils","TSO","","55","L","55 L","","","Viscosity Grade: SAE 15W-40 | Specification: API CH-4","","PENSOL TSO is high quality diesel engine oil specially developed for use in farm tractors. This oil has new advanced formulation with WDH technology (Less Wear / Deposit / Heat Resistant).","https://pensol.com/TSO.html","https://pensol.com/img/tso.jpg"
"TSO","Pensol","PENSOL INDUSTRIES LIMITED","Hind Motors","Agriculture & Tractor Oils","TSO","","210","L","210 L","","","Viscosity Grade: SAE 15W-40 | Specification: API CH-4","","PENSOL TSO is high quality diesel engine oil specially developed for use in farm tractors. This oil has new advanced formulation with WDH technology (Less Wear / Deposit / Heat Resistant).","https://pensol.com/TSO.html","https://pensol.com/img/tso.jpg"
"AP-LR 135000 ®","Pensol","PENSOL INDUSTRIES LIMITED","Hind Motors","Greases","AP-LR 135000 ®","","500","g","500 g","","","","","PENSOL AP-LR 135000 is a premium quality, super smooth, transparent look, and extra long life lubricating grease. It is developed from slected base oil, special lithium semi-complex thickener technology and advance additives package. It gives optimum mechanical & thermal stability that ensures best suitability for wheel bearings of passenger cars, farm equipments, off and on-highway commercial vehicles and new generation multi-axle trucks for long haul service.","https://pensol.com/AP-LR_135000.html","https://pensol.com/img/ap_lr_135000.jpg"
"AP-LR 135000 ®","Pensol","PENSOL INDUSTRIES LIMITED","Hind Motors","Greases","AP-LR 135000 ®","","1","KG","1 KG","","","","","PENSOL AP-LR 135000 is a premium quality, super smooth, transparent look, and extra long life lubricating grease. It is developed from slected base oil, special lithium semi-complex thickener technology and advance additives package. It gives optimum mechanical & thermal stability that ensures best suitability for wheel bearings of passenger cars, farm equipments, off and on-highway commercial vehicles and new generation multi-axle trucks for long haul service.","https://pensol.com/AP-LR_135000.html","https://pensol.com/img/ap_lr_135000.jpg"
"AP-LR 135000 ®","Pensol","PENSOL INDUSTRIES LIMITED","Hind Motors","Greases","AP-LR 135000 ®","","2","KG","2 KG","","","","","PENSOL AP-LR 135000 is a premium quality, super smooth, transparent look, and extra long life lubricating grease. It is developed from slected base oil, special lithium semi-complex thickener technology and advance additives package. It gives optimum mechanical & thermal stability that ensures best suitability for wheel bearings of passenger cars, farm equipments, off and on-highway commercial vehicles and new generation multi-axle trucks for long haul service.","https://pensol.com/AP-LR_135000.html","https://pensol.com/img/ap_lr_135000.jpg"
"AP-LR 135000 ®","Pensol","PENSOL INDUSTRIES LIMITED","Hind Motors","Greases","AP-LR 135000 ®","","3","KG","3 KG","","","","","PENSOL AP-LR 135000 is a premium quality, super smooth, transparent look, and extra long life lubricating grease. It is developed from slected base oil, special lithium semi-complex thickener technology and advance additives package. It gives optimum mechanical & thermal stability that ensures best suitability for wheel bearings of passenger cars, farm equipments, off and on-highway commercial vehicles and new generation multi-axle trucks for long haul service.","https://pensol.com/AP-LR_135000.html","https://pensol.com/img/ap_lr_135000.jpg"
"AP-LR 135000 ®","Pensol","PENSOL INDUSTRIES LIMITED","Hind Motors","Greases","AP-LR 135000 ®","","5","KG","5 KG","","","","","PENSOL AP-LR 135000 is a premium quality, super smooth, transparent look, and extra long life lubricating grease. It is developed from slected base oil, special lithium semi-complex thickener technology and advance additives package. It gives optimum mechanical & thermal stability that ensures best suitability for wheel bearings of passenger cars, farm equipments, off and on-highway commercial vehicles and new generation multi-axle trucks for long haul service.","https://pensol.com/AP-LR_135000.html","https://pensol.com/img/ap_lr_135000.jpg"
"AP-LR 135000 ®","Pensol","PENSOL INDUSTRIES LIMITED","Hind Motors","Greases","AP-LR 135000 ®","","7","KG","7 KG","","","","","PENSOL AP-LR 135000 is a premium quality, super smooth, transparent look, and extra long life lubricating grease. It is developed from slected base oil, special lithium semi-complex thickener technology and advance additives package. It gives optimum mechanical & thermal stability that ensures best suitability for wheel bearings of passenger cars, farm equipments, off and on-highway commercial vehicles and new generation multi-axle trucks for long haul service.","https://pensol.com/AP-LR_135000.html","https://pensol.com/img/ap_lr_135000.jpg"
"AP-LR 135000 ®","Pensol","PENSOL INDUSTRIES LIMITED","Hind Motors","Greases","AP-LR 135000 ®","","10","KG","10 KG","","","","","PENSOL AP-LR 135000 is a premium quality, super smooth, transparent look, and extra long life lubricating grease. It is developed from slected base oil, special lithium semi-complex thickener technology and advance additives package. It gives optimum mechanical & thermal stability that ensures best suitability for wheel bearings of passenger cars, farm equipments, off and on-highway commercial vehicles and new generation multi-axle trucks for long haul service.","https://pensol.com/AP-LR_135000.html","https://pensol.com/img/ap_lr_135000.jpg"
"AP-LR 135000 ®","Pensol","PENSOL INDUSTRIES LIMITED","Hind Motors","Greases","AP-LR 135000 ®","","18","KG","18 KG","","","","","PENSOL AP-LR 135000 is a premium quality, super smooth, transparent look, and extra long life lubricating grease. It is developed from slected base oil, special lithium semi-complex thickener technology and advance additives package. It gives optimum mechanical & thermal stability that ensures best suitability for wheel bearings of passenger cars, farm equipments, off and on-highway commercial vehicles and new generation multi-axle trucks for long haul service.","https://pensol.com/AP-LR_135000.html","https://pensol.com/img/ap_lr_135000.jpg"
